timestamp,machine_id,operator_id,machine_model,engine_hours,engine_rpm,engine_load_pct,coolant_temp_c,oil_pressure_bar,oil_temperature_c,fuel_level_l,fuel_consumed_l,fuel_rate_l_hr,idle_time_min,operating_time_min,speed_kmh,distance_km,cycle_count,cycle_time_sec,payload_tonnes,bucket_load_tonnes,load_count,hydraulic_pressure_bar,hydraulic_temp_c,transmission_temp_c,battery_voltage_v,seatbelt_status,proximity_alert,overspeed_alert,unsafe_operation,fault_code,machine_status,site_id,latitude,longitude
2026-01-01 00:05:00,EXC004,OP1006,323,4838.18,695.0,11.0,81.5,2.97,86.2,310.7,69912.4,3.97,5.0,0.0,0.0,1935.27,169336,0.0,0.0,0.0,152402,114.8,59.7,61.4,27.68,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.521214,-88.081427
2026-01-01 00:05:00,EXC005,OP1008,320 GC,6863.38,703.0,13.8,84.1,2.8,91.3,309.4,84591.7,3.14,5.0,0.0,0.0,2745.35,240218,0.0,0.0,0.0,216196,121.3,60.0,64.1,28.18,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.87773,-87.62958
2026-01-01 00:05:00,EXC007,OP1010,336,9415.63,731.0,13.2,82.1,2.91,91.5,335.2,192079.7,5.14,5.0,0.0,0.0,3766.25,329547,0.0,0.0,0.0,296592,119.6,60.2,62.1,27.69,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.521887,-88.082144
2026-01-01 00:05:00,EXC008,OP1012,320 GC,8905.68,670.0,14.0,82.6,2.83,89.6,355.3,109763.0,3.15,5.0,0.0,0.0,3562.27,311698,0.0,0.0,0.0,280528,121.6,59.6,62.2,28.13,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.331858,-88.843218
2026-01-01 00:05:00,EXC009,OP1014,336,1608.76,1933.0,66.8,87.0,4.35,98.4,376.7,32819.1,21.47,0.0,5.0,1.7,643.61,56305,29.8,15.4,7.5,50672,291.3,67.0,67.6,27.37,True,False,False,False,NONE,OPERATING,SITE_QUARRY_NORTH,41.521395,-88.083052
2026-01-01 00:05:00,LOD001,OP1001,950 GC,9011.01,705.0,15.2,83.9,2.8,91.0,249.2,118720.6,3.51,5.0,0.0,0.0,19824.22,315385,0.0,0.0,0.0,283846,123.0,60.7,63.3,27.67,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.336241,-88.839738
2026-01-01 00:05:00,LOD002,OP1003,966,7392.86,738.0,15.1,81.9,3.02,90.6,280.4,138247.2,5.13,5.0,0.0,0.0,16264.28,258749,0.0,0.0,0.0,232874,123.7,58.8,60.1,27.84,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.333721,-88.842136
2026-01-01 00:05:00,LOD003,OP1005,950 GC,10838.77,743.0,17.4,84.3,2.97,92.1,324.8,142801.2,3.61,5.0,0.0,0.0,23845.24,379356,0.0,0.0,0.0,341418,123.9,61.7,63.1,28.13,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.877707,-87.629257
2026-01-01 00:10:00,EXC001,OP1002,320 GC,1909.58,735.0,15.3,81.1,3.05,88.9,315.7,23536.4,3.25,5.0,0.0,0.0,763.83,66835,0.0,0.0,0.0,60151,120.9,58.7,62.3,28.07,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.523347,-88.081053
2026-01-01 00:10:00,EXC002,OP1004,323,10362.26,706.0,15.9,83.2,2.74,91.6,268.2,149735.6,3.77,5.0,0.0,0.0,4144.9,362679,0.0,0.0,0.0,326411,123.8,64.2,60.9,27.98,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.87757,-87.629572
2026-01-01 00:10:00,EXC004,OP1006,323,4838.18,728.0,14.0,81.0,3.05,87.9,310.4,69912.7,3.8,5.0,0.0,0.0,1935.27,169336,0.0,0.0,0.0,152402,118.2,60.3,60.0,27.64,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.525078,-88.082545
2026-01-01 00:10:00,EXC005,OP1008,320 GC,6863.47,1905.0,71.2,89.2,4.13,104.8,308.2,84592.9,14.18,0.0,5.0,1.2,2745.45,240219,34.0,15.3,4.05,216197,288.8,70.4,66.2,27.92,True,False,False,False,NONE,OPERATING,SITE_METRO_EXPANSION,41.878589,-87.629404
2026-01-01 00:10:00,EXC007,OP1010,336,9415.63,732.0,15.7,83.2,3.04,90.5,334.8,192080.2,5.43,5.0,0.0,0.0,3766.25,329547,0.0,0.0,0.0,296592,119.7,62.8,61.9,28.08,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.521259,-88.082771
2026-01-01 00:10:00,EXC008,OP1012,320 GC,8905.68,736.0,16.9,84.0,2.91,93.4,355.0,109763.3,3.27,5.0,0.0,0.0,3562.27,311698,0.0,0.0,0.0,280528,127.4,60.1,64.6,28.06,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.333343,-88.842248
2026-01-01 00:10:00,EXC009,OP1014,336,1608.76,721.0,11.0,80.9,3.04,88.2,376.3,32819.6,5.31,5.0,0.0,0.0,643.61,56305,0.0,0.0,0.0,50672,120.1,56.6,61.1,27.98,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.521006,-88.081539
2026-01-01 00:10:00,LOD001,OP1001,950 GC,9011.01,704.0,11.2,82.9,2.83,89.2,249.0,118720.9,3.54,5.0,0.0,0.0,19824.22,315385,0.0,0.0,0.0,283846,121.8,59.6,62.0,27.7,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.333465,-88.841394
2026-01-01 00:10:00,LOD002,OP1003,966,7392.86,720.0,14.2,83.1,2.99,90.4,279.9,138247.6,4.89,5.0,0.0,0.0,16264.28,258749,0.0,0.0,0.0,232874,115.5,59.1,59.9,27.85,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.331134,-88.841543
2026-01-01 00:10:00,LOD003,OP1005,950 GC,10838.77,700.0,13.8,85.2,2.88,92.2,324.6,142801.5,3.45,5.0,0.0,0.0,23845.24,379356,0.0,0.0,0.0,341418,121.4,62.8,62.5,28.09,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.880334,-87.630295
2026-01-01 00:15:00,EXC001,OP1002,320 GC,1909.67,1831.0,53.6,84.9,4.33,95.9,314.8,23537.4,11.33,0.0,5.0,4.4,764.2,66835,0.0,0.0,0.0,60151,164.7,64.7,80.6,27.81,True,False,False,False,NONE,TRAVELLING,SITE_QUARRY_NORTH,41.52164,-88.083379
2026-01-01 00:15:00,EXC002,OP1004,323,10362.34,1921.0,64.1,91.3,4.33,103.9,266.8,149737.0,17.15,0.0,5.0,0.8,4144.97,362682,35.6,10.4,5.83,326411,282.7,70.2,65.6,28.31,True,False,False,False,NONE,OPERATING,SITE_METRO_EXPANSION,41.880001,-87.629294
2026-01-01 00:15:00,EXC004,OP1006,323,4838.18,738.0,13.0,82.7,2.94,91.2,310.1,69913.0,3.82,5.0,0.0,0.0,1935.27,169336,0.0,0.0,0.0,152402,120.0,59.5,59.5,27.73,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.521106,-88.081783
2026-01-01 00:15:00,EXC005,OP1008,320 GC,6863.47,724.0,13.6,83.3,2.86,88.9,307.9,84593.2,3.39,5.0,0.0,0.0,2745.45,240219,0.0,0.0,0.0,216197,119.7,61.0,61.2,28.17,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.876482,-87.630626
2026-01-01 00:15:00,EXC007,OP1010,336,9415.63,726.0,13.9,84.3,3.01,91.4,334.3,192080.6,5.59,5.0,0.0,0.0,3766.25,329547,0.0,0.0,0.0,296592,123.2,60.6,61.2,27.21,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.523227,-88.078321
2026-01-01 00:15:00,EXC008,OP1012,320 GC,8905.68,730.0,17.3,84.3,2.97,91.7,354.7,109763.6,3.36,5.0,0.0,0.0,3562.27,311698,0.0,0.0,0.0,280528,121.5,62.7,60.6,28.22,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.33232,-88.839092
2026-01-01 00:15:00,EXC009,OP1014,336,1608.76,723.0,10.7,81.0,3.16,88.2,375.8,32820.0,5.41,5.0,0.0,0.0,643.61,56305,0.0,0.0,0.0,50672,125.4,56.5,61.7,27.8,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.523518,-88.081958
2026-01-01 00:15:00,LOD001,OP1001,950 GC,9011.09,1733.0,52.9,88.6,4.27,99.8,248.0,118721.9,11.94,0.0,5.0,29.3,19826.66,315385,0.0,12.0,0.0,283846,166.4,67.3,80.6,27.51,True,False,False,False,NONE,TRAVELLING,SITE_HIGHWAY_CORRIDOR,41.332283,-88.843601
2026-01-01 00:15:00,LOD002,OP1003,966,7392.86,729.0,14.5,82.8,2.9,89.9,279.5,138248.1,4.92,5.0,0.0,0.0,16264.28,258749,0.0,0.0,0.0,232874,122.5,59.7,59.6,27.89,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.330623,-88.840718
2026-01-01 00:15:00,LOD003,OP1005,950 GC,10838.77,682.0,13.7,83.8,2.78,91.6,324.3,142801.8,3.63,5.0,0.0,0.0,23845.24,379356,0.0,0.0,0.0,341418,119.9,60.3,61.1,27.88,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.878543,-87.632298
2026-01-01 00:20:00,EXC001,OP1002,320 GC,1909.67,711.0,15.4,82.1,3.05,89.3,314.5,23537.6,3.22,5.0,0.0,0.0,764.2,66835,0.0,0.0,0.0,60151,117.4,57.6,61.5,27.6,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.522437,-88.081981
2026-01-01 00:20:00,EXC002,OP1004,323,10362.34,727.0,14.8,83.9,2.84,91.4,266.5,149737.4,3.98,5.0,0.0,0.0,4144.97,362682,0.0,0.0,0.0,326411,118.4,63.5,62.8,27.55,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.877214,-87.630176
2026-01-01 00:20:00,EXC004,OP1006,323,4838.18,694.0,14.2,83.7,2.91,90.6,309.8,69913.3,3.74,5.0,0.0,0.0,1935.27,169336,0.0,0.0,0.0,152402,115.5,58.6,61.4,28.05,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.524891,-88.084255
2026-01-01 00:20:00,EXC005,OP1008,320 GC,6863.47,708.0,15.2,83.4,2.78,89.4,307.7,84593.5,3.2,5.0,0.0,0.0,2745.45,240219,0.0,0.0,0.0,216197,119.5,60.7,61.0,27.89,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.877523,-87.630939
2026-01-01 00:20:00,EXC007,OP1010,336,9415.71,2083.0,85.9,91.9,4.35,108.1,332.0,192082.9,27.54,0.0,5.0,0.2,3766.27,329551,38.1,23.3,9.37,296593,318.6,72.0,61.3,27.88,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.524864,-88.081115
2026-01-01 00:20:00,EXC008,OP1012,320 GC,8905.68,737.0,15.4,82.3,2.92,89.9,354.4,109763.8,3.34,5.0,0.0,0.0,3562.27,311698,0.0,0.0,0.0,280528,121.4,60.0,61.4,27.93,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.332336,-88.843103
2026-01-01 00:20:00,EXC009,OP1014,336,1608.76,751.0,15.0,82.4,3.06,90.7,375.4,32820.5,5.41,5.0,0.0,0.0,643.61,56305,0.0,0.0,0.0,50672,129.3,59.1,62.6,27.73,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.523617,-88.081331
2026-01-01 00:20:00,LOD001,OP1001,950 GC,9011.09,749.0,17.0,82.8,3.03,89.7,247.7,118722.2,3.68,5.0,0.0,0.0,19826.66,315385,0.0,0.0,0.0,283846,110.1,60.2,62.2,28.24,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.332077,-88.840907
2026-01-01 00:20:00,LOD002,OP1003,966,7392.86,693.0,13.9,83.9,2.82,91.2,279.1,138248.5,5.06,5.0,0.0,0.0,16264.28,258749,0.0,0.0,0.0,232874,114.2,57.8,63.3,27.74,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.334074,-88.840012
2026-01-01 00:20:00,LOD003,OP1005,950 GC,10838.77,725.0,12.3,82.7,2.94,89.4,324.0,142802.1,3.63,5.0,0.0,0.0,23845.24,379356,0.0,0.0,0.0,341418,118.8,62.7,61.4,27.77,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.877497,-87.627571
2026-01-01 00:25:00,EXC001,OP1002,320 GC,1909.75,2079.0,83.5,90.9,4.62,104.9,313.2,23538.9,14.88,0.0,5.0,0.5,764.24,66837,30.6,13.3,5.48,60152,302.1,68.6,62.9,27.82,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.523285,-88.082891
2026-01-01 00:25:00,EXC002,OP1004,323,10362.34,763.0,10.1,83.0,3.0,88.2,266.2,149737.7,3.77,5.0,0.0,0.0,4144.97,362682,0.0,0.0,0.0,326411,112.1,62.4,60.9,27.96,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.879137,-87.631268
2026-01-01 00:25:00,EXC004,OP1006,323,4838.18,711.0,16.5,83.8,2.81,90.8,309.5,69913.7,3.73,5.0,0.0,0.0,1935.27,169336,0.0,0.0,0.0,152402,126.4,60.1,61.5,27.63,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.524736,-88.081118
2026-01-01 00:25:00,EXC005,OP1008,320 GC,6863.55,1874.0,73.4,90.3,4.15,103.9,306.4,84594.7,14.83,0.0,5.0,0.8,2745.52,240221,31.7,10.9,4.37,216198,288.9,70.1,65.0,27.83,True,False,False,False,NONE,OPERATING,SITE_METRO_EXPANSION,41.877424,-87.629519
2026-01-01 00:25:00,EXC007,OP1010,336,9415.8,2051.0,88.7,92.7,4.38,105.8,329.6,192085.4,29.36,0.0,5.0,1.1,3766.36,329558,35.3,22.4,8.57,296594,308.0,73.4,67.2,27.45,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.525878,-88.081267
2026-01-01 00:25:00,EXC008,OP1012,320 GC,8905.68,723.0,15.2,83.6,2.88,91.0,354.2,109764.1,3.25,5.0,0.0,0.0,3562.27,311698,0.0,0.0,0.0,280528,120.0,61.0,60.7,27.89,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.333609,-88.83908
2026-01-01 00:25:00,EXC009,OP1014,336,1608.84,2089.0,88.1,89.9,4.6,104.1,373.2,32822.7,26.69,0.0,5.0,1.0,643.69,56307,32.9,22.1,8.34,50673,314.8,67.5,64.9,28.13,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.52202,-88.082486
2026-01-01 00:25:00,LOD001,OP1001,950 GC,9011.09,703.0,13.9,84.0,2.92,92.5,247.4,118722.5,3.39,5.0,0.0,0.0,19826.66,315385,0.0,0.0,0.0,283846,112.6,59.3,62.1,27.66,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.332684,-88.841393
2026-01-01 00:25:00,LOD002,OP1003,966,7392.86,683.0,11.8,82.6,2.84,89.2,278.7,138248.9,4.88,5.0,0.0,0.0,16264.28,258749,0.0,0.0,0.0,232874,123.6,58.6,62.6,27.9,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.331184,-88.841443
2026-01-01 00:25:00,LOD003,OP1005,950 GC,10838.77,724.0,12.4,84.4,2.82,93.6,323.7,142802.4,3.59,5.0,0.0,0.0,23845.24,379356,0.0,0.0,0.0,341418,126.4,60.9,61.6,27.85,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.877408,-87.631885
2026-01-01 00:30:00,EXC001,OP1002,320 GC,1909.83,2129.0,93.1,90.0,4.55,104.7,311.9,23540.3,16.65,0.0,5.0,0.2,764.26,66840,32.9,14.5,5.88,60153,315.4,69.1,63.6,27.84,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.524006,-88.079005
2026-01-01 00:30:00,EXC002,OP1004,323,10362.43,1853.0,72.7,92.3,3.97,104.5,264.8,149739.1,16.76,0.0,5.0,0.5,4145.01,362683,31.9,11.7,4.23,326412,293.9,71.8,62.3,27.86,True,False,False,False,NONE,OPERATING,SITE_METRO_EXPANSION,41.87821,-87.629469
2026-01-01 00:30:00,EXC004,OP1006,323,4838.18,726.0,16.0,82.9,3.0,91.1,309.2,69914.0,3.81,5.0,0.0,0.0,1935.27,169336,0.0,0.0,0.0,152402,123.7,58.5,62.0,28.14,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.522841,-88.081326
2026-01-01 00:30:00,EXC005,OP1008,320 GC,6863.63,1942.0,77.5,91.1,4.45,104.6,305.2,84595.9,14.66,0.0,5.0,0.7,2745.58,240223,33.8,11.9,4.24,216199,296.7,72.2,65.1,27.78,True,False,False,False,NONE,OPERATING,SITE_METRO_EXPANSION,41.87709,-87.632498
2026-01-01 00:30:00,EXC007,OP1010,336,9415.8,708.0,12.4,84.8,2.8,92.0,329.1,192085.8,5.45,5.0,0.0,0.0,3766.36,329558,0.0,0.0,0.0,296594,118.0,61.1,63.9,27.74,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.521981,-88.078078
2026-01-01 00:30:00,EXC008,OP1012,320 GC,8905.68,739.0,14.4,83.0,2.95,89.4,353.9,109764.4,3.17,5.0,0.0,0.0,3562.27,311698,0.0,0.0,0.0,280528,125.0,59.0,63.7,27.5,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.331745,-88.841677
2026-01-01 00:30:00,EXC009,OP1014,336,1608.92,2075.0,83.6,90.9,4.62,106.3,371.3,32824.6,23.03,0.0,5.0,1.7,643.84,56311,29.5,21.6,9.28,50674,311.8,67.2,68.5,27.79,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.524105,-88.085587
2026-01-01 00:30:00,LOD001,OP1001,950 GC,9011.17,2075.0,92.0,90.5,4.46,103.7,246.0,118723.8,16.29,0.0,5.0,1.1,19826.75,315392,42.5,14.6,4.81,283847,324.0,74.0,61.3,28.3,True,False,False,False,NONE,LOADING,SITE_HIGHWAY_CORRIDOR,41.333301,-88.843072
2026-01-01 00:30:00,LOD002,OP1003,966,7392.86,699.0,11.3,82.3,2.86,88.9,278.3,138249.3,4.75,5.0,0.0,0.0,16264.28,258749,0.0,0.0,0.0,232874,116.4,61.4,62.2,28.19,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.331218,-88.838432
2026-01-01 00:30:00,LOD003,OP1005,950 GC,10838.85,1931.0,78.5,92.1,4.38,105.7,322.3,142803.8,16.08,0.0,5.0,0.7,23845.3,379360,42.1,12.5,5.42,341418,315.1,74.5,62.7,28.07,True,False,False,False,NONE,OPERATING,SITE_METRO_EXPANSION,41.879018,-87.630804
2026-01-01 00:35:00,EXC001,OP1002,320 GC,1909.92,2085.0,89.5,90.1,4.71,105.0,310.6,23541.6,15.54,0.0,5.0,0.2,764.27,66843,34.1,15.1,3.04,60154,314.8,70.6,62.2,27.6,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.522014,-88.080742
2026-01-01 00:35:00,EXC002,OP1004,323,10362.43,722.0,16.4,84.2,2.84,92.0,264.4,149739.4,3.82,5.0,0.0,0.0,4145.01,362683,0.0,0.0,0.0,326412,122.3,62.3,63.7,27.95,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.875611,-87.629926
2026-01-01 00:35:00,EXC004,OP1006,323,4838.27,2072.0,87.4,91.8,4.58,107.6,307.5,69915.7,20.19,0.0,5.0,0.2,1935.29,169339,34.5,17.9,6.85,152403,311.0,71.1,61.6,28.16,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.524337,-88.084023
2026-01-01 00:35:00,EXC005,OP1008,320 GC,6863.72,2118.0,83.4,92.8,4.48,105.7,303.9,84597.2,15.21,0.0,5.0,1.4,2745.7,240229,33.8,11.3,5.05,216200,294.2,72.7,67.7,27.96,True,False,False,False,NONE,LOADING,SITE_METRO_EXPANSION,41.876226,-87.632818
2026-01-01 00:35:00,EXC007,OP1010,336,9415.8,716.0,9.2,82.7,2.92,88.1,328.7,192086.3,5.59,5.0,0.0,0.0,3766.36,329558,0.0,0.0,0.0,296594,120.5,60.7,62.8,28.01,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.522108,-88.081564
2026-01-01 00:35:00,EXC008,OP1012,320 GC,8905.68,746.0,12.9,85.2,2.94,94.2,353.6,109764.7,3.35,5.0,0.0,0.0,3562.27,311698,0.0,0.0,0.0,280528,123.0,60.8,61.9,27.88,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.333994,-88.841847
2026-01-01 00:35:00,EXC009,OP1014,336,1609.01,2064.0,85.4,90.2,4.63,105.0,369.1,32826.8,25.99,0.0,5.0,1.3,643.94,56317,32.1,25.1,9.93,50675,310.9,68.8,68.5,28.24,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.522839,-88.082723
2026-01-01 00:35:00,LOD001,OP1001,950 GC,9011.26,1764.0,52.9,86.6,4.11,98.1,245.1,118724.8,11.25,0.0,5.0,25.8,19828.9,315392,0.0,0.0,0.0,283847,173.1,67.1,79.1,27.74,True,False,False,False,NONE,TRAVELLING,SITE_HIGHWAY_CORRIDOR,41.331857,-88.841528
2026-01-01 00:35:00,LOD002,OP1003,966,7392.86,738.0,16.8,83.3,2.87,90.9,277.9,138249.7,4.78,5.0,0.0,0.0,16264.28,258749,0.0,0.0,0.0,232874,116.6,60.6,61.2,27.51,True,False,False,False,NONE,IDLE,SITE_HIGHWAY_CORRIDOR,41.33054,-88.840998
2026-01-01 00:35:00,LOD003,OP1005,950 GC,10838.85,724.0,11.5,83.1,2.94,90.0,322.0,142804.1,3.6,5.0,0.0,0.0,23845.3,379360,0.0,0.0,0.0,341418,111.4,62.9,62.2,27.87,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.876977,-87.629952
2026-01-01 00:40:00,EXC001,OP1002,320 GC,1910.0,2073.0,83.6,89.7,4.66,104.3,309.2,23542.9,16.04,0.0,5.0,1.6,764.41,66845,30.9,14.3,5.41,60155,309.1,68.4,69.7,28.01,True,False,False,False,NONE,LOADING,SITE_QUARRY_NORTH,41.521358,-88.079524
2026-01-01 00:40:00,EXC002,OP1004,323,10362.51,1798.0,57.1,90.4,4.12,103.1,263.2,149740.6,14.49,0.0,5.0,5.3,4145.45,362683,0.0,0.0,0.0,326412,180.4,70.0,82.2,28.23,True,False,True,False,NONE,TRAVELLING,SITE_METRO_EXPANSION,41.878848,-87.628942
2026-01-01 00:40:00,EXC004,OP1006,323,4838.27,725.0,14.8,82.9,3.04,90.9,307.2,69916.0,3.93,5.0,0.0,0.0,1935.29,169339,0.0,0.0,0.0,152403,124.1,60.4,62.0,27.71,True,False,False,False,NONE,IDLE,SITE_QUARRY_NORTH,41.523063,-88.080758
2026-01-01 00:40:00,EXC005,OP1008,320 GC,6863.72,698.0,13.1,83.2,2.87,90.7,303.7,84597.5,3.31,5.0,0.0,0.0,2745.7,240229,0.0,0.0,0.0,216200,118.1,62.6,63.4,27.91,True,False,False,False,NONE,IDLE,SITE_METRO_EXPANSION,41.878233,-87.631306
